3.000 1.000 0.843 0.909 0.945 0.161 0.165 0.169 0.679 0.744 0.781
3.000 0.000 2.238 4.248 8.148 0.360 0.391 0.415 1.879 3.857 7.751
0.000 0.000 0.000 4.670 0.000 0.000 2.380 0.000 0.000 5.180 0.000
14.000 1.000 0.495 0.520 0.543 0.118 0.119 0.121 0.378 0.401 0.425
14.000 0.000 1.296 1.319 1.352 0.235 0.248 0.259 1.048 1.071 1.113
0.000 0.000 0.000 2.540 0.000 0.000 2.080 0.000 0.000 2.670 0.000
30.000 1.000 0.428 0.440 0.449 0.108 0.109 0.111 0.320 0.331 0.339
30.000 0.000 1.087 1.132 1.194 0.210 0.215 0.232 0.869 0.917 0.962
0.000 0.000 0.000 2.570 0.000 0.000 1.970 0.000 0.000 2.770 0.000
